StockCode,Description,Revenue,Quantity,Orders,Customers,Avg_Price
23253,16 PIECE CUTLERY SET PANTRY DESIGN,3848.86,258,70,44,17.148857142857143
23254,CHILDRENS CUTLERY DOLLY GIRL,6903.110000000001,1703,299,204,4.267142857142858
23255,CHILDRENS CUTLERY CIRCUS PARADE,4097.22,1014,158,116,4.346962025316456
23256,CHILDRENS CUTLERY SPACEBOY,8667.07,2113,368,232,4.463064516129032
23263,SET OF 3 WOODEN HEART DECORATIONS,5147.19,3863,445,269,1.4479957805907173
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2690.81,1963,299,177,1.496592356687898
23265,SET OF 3 WOODEN TREE DECORATIONS,2404.79,1769,293,180,1.4839016393442621
23266,SET OF 3 WOODEN STOCKING DECORATION,2743.82,2053,319,201,1.454005934718101
23267,SET OF 4 SANTA PLACE SETTINGS,1531.95,1202,108,79,1.4116216216216215
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,2018.1399999999999,1447,89,68,1.6910112359550562
23269,SET OF 2 CERAMIC CHRISTMAS TREES,1152.98,779,94,63,1.7109473684210526
23270,SET OF 2 CERAMIC PAINTED HEARTS,1646.32,1174,125,96,1.501171875
23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,1496.8899999999999,1731,104,69,1.0537735849056602
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,562.22,364,44,34,1.916818181818182
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1649.05,969,112,88,1.8786725663716815
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2005.0,1180,119,85,2.0156666666666667
23275,SET OF 3 HANGING OWLS OLLIE BEAK,4521.72,3720,325,171,1.4738323353293412
23280,FOLDING BUTTERFLY MIRROR HOT PINK,1614.16,2023,157,87,1.0603164556962026
23281,FOLDING BUTTERFLY MIRROR RED,1000.82,1280,101,56,0.9803846153846153
23282,FOLDING BUTTERFLY MIRROR IVORY,757.86,812,135,67,1.255912408759124
23283,DOORMAT VINTAGE LEAVES DESIGN,7003.38,994,233,146,8.65824034334764
23284,DOORMAT KEEP CALM AND COME IN,38133.64,5487,728,378,8.776284153005465
23285,PINK VINTAGE SPOT BEAKER,4572.41,4807,191,108,1.06703125
23286,BLUE VINTAGE SPOT BEAKER,4747.62,5048,222,125,1.03009009009009
23287,RED VINTAGE SPOT BEAKER,1603.3899999999999,1879,198,114,1.03395
23288,GREEN VINTAGE SPOT BEAKER,4444.2300000000005,4625,185,107,1.0418817204301074
23289,DOLLY GIRL CHILDRENS BOWL,2013.7,1622,191,111,1.5367708333333334
23290,SPACEBOY CHILDRENS BOWL,2890.3500000000004,2430,214,125,1.4357009345794394
23291,DOLLY GIRL CHILDRENS CUP,2059.03,1634,195,104,1.5237244897959183
23292,SPACE BOY CHILDRENS CUP,2703.33,2181,222,113,1.5313004484304933
23293,SET OF 12 FAIRY CAKE BAKING CASES,6989.54,8471,552,323,1.0651805054151624
23294,SET OF 6 SNACK LOAF BAKING CASES,3607.81,4392,354,214,1.089776536312849
23295,SET OF 12 MINI LOAF BAKING CASES,5073.45,6134,444,250,1.1117555555555554
23296,SET OF 6 TEA TIME BAKING CASES,5985.55,4979,378,243,1.524240837696335
23297,SET 40 HEART SHAPE PETIT FOUR CASES,6792.23,4303,161,123,1.8389570552147239
23298,SPOTTY BUNTING,43148.18,8466,1146,573,5.519121447028423
23299,FOOD COVER WITH BEADS SET 2,3772.88,1012,146,110,4.370479452054795
23300,GARDENERS KNEELING PAD CUP OF TEA,11785.99,6809,758,351,1.9087597911227152
23301,GARDENERS KNEELING PAD KEEP CALM,16327.35,8807,913,405,1.9439673913043478
23302,KNEELING MAT HOUSEWORK  DESIGN,2181.42,1536,230,140,1.8876394849785407
23303,SET 4 PICNIC CUTLERY FONDANT,126.75,65,6,6,1.95
23304,SET 4 PICNIC CUTLERY CHERRY,138.45,71,9,9,1.9500000000000002
23305,SET 4 PICNIC CUTLERY BLUEBERRY,159.9,82,9,9,1.9500000000000002
23306,SET OF 36 DOILIES PANTRY DESIGN,4123.38,2808,277,182,1.8061290322580643
23307,SET OF 60 PANTRY DESIGN CAKE CASES,6371.889999999999,12049,629,366,0.6839469578783152
23308,SET OF 60 VINTAGE LEAF CAKE CASES,3272.6099999999997,6139,382,209,0.6942159383033419
23309,SET OF 60 I LOVE LONDON CAKE CASES,4495.849999999999,8275,407,178,0.7424170616113744
23310,BUBBLEGUM RING ASSORTED,4997.28,12050,245,146,0.47804878048780486
23311,VINTAGE CHRISTMAS STOCKING,6488.2,2390,344,246,2.9656772334293944
23312,VINTAGE CHRISTMAS GIFT SACK,5964.150000000001,1423,214,168,4.452293577981651
23313,VINTAGE CHRISTMAS BUNTING,15798.66,2990,401,254,5.548627450980392
23314,VINTAGE CHRISTMAS TABLECLOTH,5012.96,407,117,87,13.607881355932204
23315,IVORY REFECTORY CLOCK,2094.24,213,86,63,10.776511627906977
23316,RED REFECTORY CLOCK,2501.64,250,110,75,11.109454545454545
23317,BLUE REFECTORY CLOCK,1777.46,173,82,56,11.226951219512195
23318,BOX OF 6 MINI VINTAGE CRACKERS,9162.41,3809,376,270,2.7416492146596863
23319,BOX OF 6 MINI 50'S CRACKERS,9219.53,3720,403,300,2.651167883211679
23320,GIANT 50'S CHRISTMAS CRACKER,7053.57,2661,333,260,2.805680473372781
23321,SMALL WHITE HEART OF WICKER,8438.54,4716,629,378,1.7480124223602485
23322,LARGE WHITE HEART OF WICKER,8878.210000000001,3069,562,350,3.1351398601398603
23323,WHITE WICKER STAR,3146.78,1469,294,210,2.251291390728477
23324,RUSTIC STRAWBERRY JAMPOT LARGE,816.0400000000001,399,44,38,2.209318181818182
23325,RUSTIC STRAWBERRY JAMPOT SMALL,740.9399999999999,462,35,27,1.8145714285714285
23326,HANGING MINI COLOURED BOTTLES,2237.08,3442,76,52,2.638026315789473
23327,HANGING CLEAR MINI BOTTLE,1051.1399999999999,1734,41,33,0.7871428571428571
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,13269.49,2841,405,195,4.845672371638142
23329,DECORATIVE WICKER HEART LARGE,3038.19,1767,233,168,1.7691199999999998
23330,DECORATIVE WICKER HEART MEDIUM,2286.97,1794,216,158,1.3630044843049327
23331,DECORATIVE WICKER HEART SMALL,1062.28,1596,109,67,0.781578947368421
23332,IVORY WICKER HEART LARGE,3542.71,2059,287,207,1.7616891891891888
23333,IVORY WICKER HEART MEDIUM,2695.45,2089,233,179,1.3329218106995884
23334,IVORY WICKER HEART SMALL,1491.75,2271,130,83,0.7883823529411764
23335,EGG FRYING PAN IVORY,790.7800000000001,377,96,62,2.3288659793814435
23336,EGG FRYING PAN PINK,519.25,225,85,46,2.604418604651163
23337,EGG FRYING PAN MINT,388.75,180,69,49,2.287971014492754
23338,EGG FRYING PAN RED,915.4000000000001,431,109,62,2.3390825688073393
23339,EGG FRYING PAN BLUE,400.84000000000003,173,76,43,2.511578947368421
23340,VINTAGE CHRISTMAS CAKE FRILL,4034.08,2500,151,112,1.9589473684210525
23341,PINK DINER WALL CLOCK,2741.35,307,121,75,9.943057851239669
23342,MINT DINER WALL CLOCK,3176.41,373,163,105,8.833496932515336
23343,JUMBO BAG VINTAGE CHRISTMAS,13972.710000000001,6078,476,286,2.417366255144033
23344,JUMBO BAG 50'S CHRISTMAS,23772.07,10285,716,391,2.4177423822714683
23345,DOLLY GIRL BEAKER,2886.25,2451,174,100,1.5064204545454545
23346,SPACEBOY BEAKER,3112.34,2628,184,106,1.5186559139784948
23347,I LOVE LONDON BEAKER,1077.3,860,97,51,1.5569387755102042
23348,CHILDRENS TOY COOKING UTENSIL SET,1633.81,746,168,95,2.5796470588235296
23349,ROLL WRAP VINTAGE CHRISTMAS,4342.6,3221,337,214,1.5426530612244898
23350,ROLL WRAP VINTAGE SPOT,3445.08,2712,305,205,1.4612861736334404
23351,ROLL WRAP 50'S CHRISTMAS,4875.65,3535,354,242,1.5103072625698326
23352,ROLL WRAP 50'S RED CHRISTMAS,2459.2,1800,212,151,1.511643192488263
23353,6 GIFT TAGS VINTAGE CHRISTMAS,3510.05,4007,327,227,0.9988519637462235
23354,6 GIFT TAGS 50'S CHRISTMAS,3429.4,3740,322,235,0.9722121212121212
23355,HOT WATER BOTTLE KEEP CALM,28718.8,5816,782,474,5.271557788944723
23356,LOVE HOT WATER BOTTLE,13334.32,2359,476,316,6.205617283950618
23357,HOT WATER BOTTLE SEX BOMB,1982.05,450,102,79,5.005242718446602
23358,HOT STUFF HOT WATER BOTTLE,2008.38,594,89,61,4.198539325842697
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,1866.4599999999998,990,79,73,1.9862025316455696
23360,SET 8 CANDLES VINTAGE DOILEY,2286.4,1182,114,94,2.0620689655172413
23365,SET 12 COLOUR PENCILS LOVE LONDON,1463.08,1857,169,107,0.7943930635838151
23366,SET 12 COLOURING PENCILS DOILY,1667.95,2249,195,115,0.8156565656565656
23367,SET 12 COLOUR PENCILS SPACEBOY,2491.2,3278,282,184,0.7566666666666667
23368,SET 12 COLOUR PENCILS DOLLY GIRL,1679.55,2379,232,134,0.784322033898305
23369,SET 36 COLOUR PENCILS LOVE LONDON,1581.06,1105,126,80,1.4970542635658914
23370,SET 36 COLOUR PENCILS DOILEY,2151.6,1550,151,86,1.538627450980392
23371,SET 36 COLOUR PENCILS SPACEBOY,2304.78,1705,185,98,1.5179032258064515
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1750.29,1389,147,76,1.6135761589403974
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1313.3899999999999,1608,100,86,0.9070999999999999
23374,RED SPOT PAPER GIFT BAG,1962.83,2456,131,108,0.867175572519084
23375,50'S CHRISTMAS PAPER GIFT BAG,1100.6899999999998,1342,103,85,0.9369902912621358
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,1384.9099999999999,3039,155,104,0.5079245283018868
23377,PACK OF 12 DOLLY GIRL TISSUES,592.4499999999999,1351,133,69,0.5607462686567164
23378,PACK OF 12 50'S CHRISTMAS TISSUES,1840.08,3997,176,127,0.46322404371584697
23379,PACK OF 12 RED APPLE TISSUES,465.36,1220,76,49,0.5376623376623376
23380,PACK OF 12 VINTAGE DOILY TISSUES,983.5,2344,121,86,0.48520325203252035
23381,PACK OF 12 VINTAGE LEAF TISSUES,562.88,1496,80,59,0.4760493827160494
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,7356.18,1875,220,136,4.660950226244344
23388,WOODLAND MINI BACKPACK,3432.09,821,154,115,4.634285714285714
23389,SPACEBOY MINI BACKPACK,4751.49,1115,237,159,4.531338912133891
23390,DOLLY GIRL MINI BACKPACK,3025.59,747,163,117,4.389759036144579
23391,I LOVE LONDON MINI BACKPACK,1628.17,389,87,58,4.611363636363636
23392,SPACEBOY ROCKET LOLLY MAKERS,1475.03,662,113,70,2.7042982456140354
23393,HOME SWEET HOME CUSHION COVER,3207.91,801,229,165,4.481428571428571
23394,POSTE FRANCE CUSHION COVER,1877.65,435,150,90,4.954210526315789
23395,BELLE JARDINIERE CUSHION COVER,3257.08,748,210,141,4.915592417061611
23396,BUTTERFLY CUSHION COVER,2750.5299999999997,654,196,134,4.802587064676617
23397,FOOT STOOL HOME SWEET HOME,5097.65,489,217,139,11.573870967741934
23398,HANGING HEART BONHEUR,535.35,606,69,53,1.0450666666666666
23399,HOME SWEET HOME HANGING HEART,1745.55,1914,225,146,1.1070085470085471
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2409.34,461,107,76,6.854074074074074
23401,RUSTIC MIRROR WITH LACE HEART,2354.87,459,83,59,7.090361445783133
23402,HOME SWEEET HOME 3 PEG HANGER,1147.28,296,68,47,4.4525
23403,LETTER HOLDER HOME SWEET HOME,2204.11,625,134,80,4.374
23404,HOME SWEET HOME BLACKBOARD,4561.76,1011,169,104,6.0208875739644965
23405,HOME SWEET HOME 2 DRAWER CABINET,1311.48,252,70,54,5.985492957746479
23406,HOME SWEET HOME KEY HOLDER,2422.6600000000003,456,111,65,7.10990990990991
23407,SET OF 2 TRAYS HOME SWEET HOME,2709.43,265,133,103,10.68142857142857
23408,PHOTO FRAME LINEN AND LACE SMALL,644.8000000000001,310,59,53,2.08
23409,PHOTO FRAME LINEN AND LACE LARGE,801.68,215,43,39,3.8148837209302324
23410,CURIO CABINET LINEN AND LACE,290.1,36,18,16,8.027777777777779
23411,TRELLIS COAT RACK,1118.6100000000001,227,56,42,5.844035087719298
23412,HEART MIRROR ANTIQUE WHITE,2354.8,358,76,64,7.724415584415584
23413,VINTAGE COFFEE GRINDER BOX,909.31,173,58,34,6.318275862068965
23414,ZINC BOX SIGN HOME,1378.75,141,64,58,10.073749999999999
23415,HOME SWEET HOME HOOK,412.18,328,47,42,1.4517021276595745
23416,CHAMBRE HOOK,184.68,132,25,18,1.7564
23417,BATHROOM HOOK,157.5,146,27,21,1.5964285714285713
23418,LAVENDER TOILETTE BOTTLE,1166.0,557,79,55,2.562025316455696
23419,HOME SWEET HOME BOTTLE,1043.72,473,86,56,2.6725581395348836
23420,PANTRY HOOK TEA STRAINER,351.37,164,32,26,2.33625
23421,PANTRY HOOK SPATULA,349.2,160,33,24,2.5148484848484847
23422,PANTRY HOOK BALLOON WHISK,477.89,213,47,29,2.777872340425532
23423,PANTRY 3 HOOK ROLLING PIN HANGER,876.9,219,66,47,4.536969696969697
23424,GINGHAM RECIPE BOOK BOX,2509.62,462,135,87,6.186740740740741
23425,STORAGE TIN HOME SWEET HOME,621.44,275,56,35,3.0989285714285715
23426,METAL SIGN DROP YOUR PANTS,3444.43,1275,206,126,3.3344711538461542
23427,STOOL HOME SWEET HOME,2860.58,237,114,87,12.967478260869566
23428,IVORY RETRO KITCHEN WALL CLOCK,675.91,77,33,25,9.915454545454546
23429,RED RETRO KITCHEN WALL CLOCK,400.01,47,23,19,8.887391304347826
23430,BLUE RETRO KITCHEN WALL CLOCK,301.88,36,18,16,8.621111111111112
23431,NATURAL HANGING QUILTED HEARTS,1171.23,1449,72,63,1.363918918918919
23432,PRETTY HANGING QUILTED HEARTS,1088.3600000000001,1276,74,65,1.3654054054054052
23433,HANGING QUILTED PATCHWORK APPLES,1108.5800000000002,1258,89,76,1.5002247191011233
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,1884.17,2095,199,129,0.8802
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,732.4200000000001,824,99,40,0.8976767676767677
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,2367.39,1979,114,91,1.4442982456140352
23437,50'S CHRISTMAS GIFT BAG LARGE,2373.63,1939,131,108,1.4238931297709925
23438,RED SPOT GIFT BAG LARGE,2209.92,1809,109,88,1.370183486238532
23439,HAND WARMER RED LOVE HEART,8855.51,3986,397,268,2.2266262135922332
23440,PAINT YOUR OWN EGGS IN CRATE,299.36,164,5,5,2.022
23441,HAND PAINTED HANGING EASTER EGG,9.24,22,3,3,0.42
23442,12 HANGING EGGS HAND PAINTED,83.2,40,7,7,2.08
23444,Next Day Carriage,1200.0,79,79,63,15.189873417721518
23445,ICE CREAM BUBBLES,2161.24,2668,101,81,0.8659803921568627
23446,BLUE BUNNY EASTER EGG BASKET,230.25,157,3,3,1.5833333333333333
23447,PINK BUNNY EASTER EGG BASKET,231.9,158,4,4,1.5999999999999999
23448,CREAM BUNNY EASTER EGG BASKET,41.25,25,3,3,1.6499999999999997
23449,SET OF 6 EASTER RAINBOW CHICKS,15.0,12,1,1,1.25
23451,SQUARE MINI PORTRAIT FRAME,556.17,277,52,38,2.273396226415094
23452,HEART MINI PORTRAIT FRAME,1021.76,518,87,69,2.07183908045977
23453,OVAL  MINI PORTRAIT FRAME,615.98,316,47,40,1.9883673469387753
23454,SET OF 3 MINI HANGING PORTRAITS,733.2,174,52,41,4.5190909090909095
23455,SMALL PARLOUR PICTURE FRAME,569.4300000000001,207,35,32,2.867777777777778
23456,MEDIUM PARLOUR PICTURE FRAME,634.1,158,36,33,4.116666666666667
23457,LARGE PARLOUR PICTURE FRAME,549.88,112,31,27,5.109354838709678
23458,DOLLY CABINET 3 DRAWERS,762.4499999999999,51,30,30,14.95
23459,DOLLY CABINET 2 DRAWERS,412.5,33,19,19,12.5
23460,SWEETHEART WALL TIDY,1007.0799999999999,108,43,41,9.900930232558139
23461,SWEETHEART BIRD HOUSE,3041.21,847,94,75,4.551500000000001
23462,ROCOCO WALL MIRROR WHITE,1607.04,80,46,43,20.69695652173913
23463,VINTAGE ZINC WATERING CAN,139.39999999999998,13,8,7,11.206249999999999
23464,VINTAGE ZINC WATERING CAN SMALL,99.2,18,8,6,6.2125
23465,TUSCAN VILLA FEEDING STATION,247.63,29,16,15,8.77375
23466,TUSCAN VILLA DOVECOTE,498.03,55,27,20,10.084444444444443
23467,VINTAGE ZINC PLANTER,120.08,32,11,5,4.366363636363636
23468,TUSCAN VILLA BIRD TABLE,156.75,19,11,11,8.25
23469,CARD HOLDER LOVE BIRD SMALL,1355.24,332,72,61,4.643611111111111
23470,CARD HOLDER LOVE BIRD LARGE,1460.5,232,84,70,6.810714285714286
23471,SIX DRAWER OFFICE TIDY,616.79,65,27,26,10.162592592592592
23472,NINE DRAWER OFFICE TIDY,894.42,58,33,29,16.09060606060606
23473,WOODLAND SMALL RED FELT HEART,552.02,678,51,41,0.9533333333333333
23474,WOODLAND SMALL BLUE FELT HEART,270.96000000000004,312,37,26,1.0405263157894737
23475,WOODLAND SMALL PINK FELT HEART,242.18,286,31,25,0.959032258064516
23476,WOODLAND LARGE RED FELT HEART,264.72,205,22,18,1.4700000000000002
23477,WOODLAND LARGE BLUE FELT HEART,123.47,92,13,8,1.7153846153846155
23478,WOODLAND LARGE PINK FELT HEART,324.40000000000003,285,13,9,1.5130769230769232
23479,WIRE EGG BASKET,872.38,113,44,35,8.26659090909091
23480,MINI LIGHTS WOODLAND MUSHROOMS,6719.14,1798,215,143,4.428761467889909
23481,PEARLISED IVORY HEART SMALL,281.17,228,29,23,1.28125
23482,PEARLISED IVORY HEART LARGE,661.02,418,39,32,1.765897435897436
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1636.36,1328,73,57,2.409054054054054
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,547.35,185,35,25,3.673333333333334
23485,BOTANICAL GARDENS WALL CLOCK,5843.92,262,83,70,24.791807228915662
23486,ANTIQUE HEART SHELF UNIT,4145.47,275,74,64,17.8127027027027
23487,SWEET HEART CAKE CARRIER,795.5799999999999,80,44,41,10.365454545454545
23489,"GARLAND, VINTAGE BELLS",2709.23,913,159,125,3.221454545454545
23490,T-LIGHT HOLDER HANGING LOVE BIRD,2032.77,542,101,83,3.961287128712871
23491,VINTAGE JINGLE BELLS HEART,1897.76,228,78,64,8.462151898734177
23492,VINTAGE JINGLE BELLS WREATH,635.38,76,28,24,8.549285714285714
23493,VINTAGE DOILY TRAVEL SEWING KIT,8497.98,3964,415,282,2.156320754716981
23494,VINTAGE DOILY DELUXE SEWING KIT,5354.01,809,205,145,6.812864077669903
23495,SET OF 3 PANTRY WOODEN SPOONS,306.66,225,41,21,1.7221951219512195
23496,PANTRY KITCHEN THERMOMETER,154.52,112,31,21,1.562258064516129
23497,CLASSIC CHROME BICYCLE BELL,3656.02,2558,195,150,1.62365
23498,CLASSIC BICYCLE CLIPS,2372.68,1640,99,77,1.657941176470588
23499,SET 12 VINTAGE DOILY CHALK,586.23,1312,110,86,0.4831858407079646
23500,KEY RING BASEBALL BOOT ASSORTED,2038.33,1626,98,76,1.3861764705882351
23501,KEY RING BASEBALL BOOT UNION JACK,2217.87,1821,112,77,1.4955263157894738
23502,PLAYING CARDS VINTAGE DOILEY,896.41,714,94,80,1.3016842105263158
23503,PLAYING CARDS KEEP CALM & CARRY ON,4860.55,3643,335,284,1.279298245614035
23504,PLAYING CARDS JUBILEE UNION JACK,2848.8900000000003,1927,208,164,1.3483410138248846
23505,PLAYING CARDS I LOVE LONDON,1651.29,1200,115,93,1.3546153846153848
23506,MINI PLAYING CARDS SPACEBOY,1129.1200000000001,2723,146,114,0.46264900662251657
23507,MINI PLAYING CARDS BUFFALO BILL,1155.67,2882,119,91,0.4734645669291338
23508,MINI PLAYING CARDS DOLLY GIRL,1163.45,2627,120,95,0.4665625
23509,MINI PLAYING CARDS FUN FAIR,451.46000000000004,1062,65,51,0.4865151515151515
23510,MINI PLAYING CARDS GYMKHANA,1118.8,2521,120,90,0.4972
23511,EMBROIDERED RIBBON REEL EMILY,1252.01,571,98,83,2.3309090909090906
23512,EMBROIDERED RIBBON REEL ROSIE,975.24,500,57,46,2.3164912280701753
23513,EMBROIDERED RIBBON REEL SUSIE,1114.26,566,70,59,2.306
23514,EMBROIDERED RIBBON REEL SALLY,977.39,478,74,57,2.349189189189189
23515,EMBROIDERED RIBBON REEL DAISY,1164.98,579,71,58,2.3925
23516,EMBROIDERED RIBBON REEL SOPHIE,1058.6,296,42,39,3.848181818181818
23517,EMBROIDERED RIBBON REEL REBECCA,996.38,334,63,50,3.4480952380952385
23518,EMBROIDERED RIBBON REEL RACHEL,980.41,361,44,40,3.0959090909090907
23519,EMBROIDERED RIBBON REEL CLAIRE,792.31,224,24,18,4.484583333333333
23520,EMBROIDERED RIBBON REEL RUBY,600.55,167,32,30,3.9675
23521,CAT AND BIRD WALL ART,793.37,413,44,21,4.204090909090909
23522,DOG AND BALL WALL ART,727.4399999999999,354,32,20,3.680625
23523,TREASURE AHOY WALL ART,1173.81,360,41,35,3.9346341463414634
23524,HORSE & PONY WALL ART,1557.63,481,63,42,4.323968253968254
23525,BUFFALO BILL WALL ART,1863.8200000000002,582,53,38,4.1639622641509435
23526,DOG LICENCE WALL ART,6021.400000000001,1012,143,79,8.24888888888889
23527,ANIMALS AND NATURE WALL ART,1428.56,420,48,40,3.998125
23528,SPACEBOY WALL ART,1504.49,479,50,30,4.7792
23529,DOLLY GIRL WALL ART,2011.9900000000002,637,37,26,4.338648648648649
23530,WALL ART ONLY ONE PERSON,4436.27,1056,87,60,5.577586206896552
23531,WALL ART BIG LOVE,5538.26,976,112,77,7.661681415929204
23532,WALL ART WORK REST AND PLAY,901.58,210,31,23,5.301612903225807
23533,WALL ART GARDEN HAVEN,998.64,215,36,27,6.166944444444445
23534,STOP FOR TEA WALL ART,8608.9,1387,260,159,7.53896551724138
23535,BICYCLE SAFTEY WALL ART,8440.24,1324,215,135,7.446898148148148
23536,VILLAGE SHOW WALL ART,3442.13,626,85,68,6.794705882352942
23537,I LOVE LONDON WALL ART,581.13,111,34,20,6.9405882352941175
23538,WALL ART VINTAGE HEART,1329.54,331,32,25,5.7790625
23539,WALL ART LOVES' SECRET,1227.95,247,41,32,6.594047619047619
23540,WALL ART THE MAGIC FOREST,947.0600000000001,150,14,9,8.424285714285714
23541,WALL ART CLASSIC PUDDINGS,6823.91,872,152,97,9.71203947368421
23542,70'S ALPHABET WALL ART,3800.16,506,89,55,9.784157303370787
23543,KEEP CALM WALL ART,7010.76,1236,103,81,8.530952380952382
23544,WALL ART MID CENTURY MODERN,1015.78,164,20,17,7.523000000000001
23545,WRAP RED DOILEY,1025.6,2480,84,76,0.41905882352941176
23546,WRAP PAISLEY PARK,1365.0,3250,120,106,0.42
23547,WRAP FLOWER SHOP,661.5,1575,62,57,0.42
23548,WRAP MAGIC FOREST,451.5,1075,43,42,0.42
23549,WRAP BIRD GARDEN,548.1,1305,52,46,0.42
23550,WRAP ALPHABET POSTER,763.1,1855,64,60,0.41875
23551,PACK OF 12 PAISLEY PARK TISSUES,839.8399999999999,1840,136,88,0.5168115942028985
23552,BICYCLE PUNCTURE REPAIR KIT,3881.91,1863,116,93,2.2640650406504066
23553,LANDMARK FRAME CAMDEN TOWN,6444.65,568,68,50,13.30220588235294
23554,LANDMARK FRAME OXFORD STREET,4805.53,422,57,49,13.047017543859647
23555,LANDMARK FRAME NOTTING HILL,4780.57,421,50,45,12.897450980392156
23556,LANDMARK FRAME COVENT GARDEN,4937.01,436,53,46,12.61811320754717
23557,LANDMARK FRAME BAKER STREET,3930.27,350,32,25,13.181875
23558,LANDMARK FRAME LONDON BRIDGE,4703.87,415,52,43,13.125384615384615
23559,WOODLAND BUNNIES LOLLY MAKERS,1482.41,649,124,69,2.8688709677419357
23560,SET OF 6 RIBBONS COUNTRY STYLE,499.18,172,26,20,3.543846153846154
23561,SET OF 6 RIBBONS PARTY,476.0,170,16,13,3.40875
23562,SET OF 6 RIBBONS PERFECTLY PRETTY,724.59,251,43,37,3.2853488372093027
23564,EGG CUP MILKMAID INGRID,841.31,644,76,39,1.7567105263157894
23565,EGG CUP MILKMAID HELGA,586.31,410,63,28,1.8453968253968254
23566,EGG CUP MILKMAID HEIDI,1156.93,881,83,44,1.769759036144578
23567,EGG CUP HENRIETTA HEN PINK,291.58,211,37,15,1.823157894736842
23568,EGG CUP HENRIETTA HEN CREAM,787.52,630,48,24,1.7454166666666666
23569,TRADTIONAL ALPHABET STAMP SET,4717.66,954,192,152,5.3034693877551025
23570,TRADITIONAL PICK UP STICKS GAME,4931.87,2772,276,203,1.431118881118881
23571,TRADITIONAL NAUGHTS & CROSSES,6406.91,2841,257,195,1.8921374045801527
23574,PACKING CHARGE,105.0,14,14,9,7.5
23575,SNACK TRAY PAISLEY PARK,367.34999999999997,179,32,22,2.5823529411764703
23576,SNACK TRAY RED VINTAGE DOILY,400.03999999999996,198,37,28,2.4010526315789473
23578,SNACK TRAY RED GINGHAM,125.72,60,14,11,2.417142857142857
23579,SNACK TRAY I LOVE LONDON,358.75,169,35,22,2.6265714285714283
23580,SNACK TRAY HAPPY FOREST,234.92,116,25,20,2.2116
23581,JUMBO BAG PAISLEY PARK,11581.83,5020,338,230,2.256289855072464
23582,VINTAGE DOILY JUMBO BAG RED,10206.41,4802,259,186,2.2147709923664123
23583,LUNCH BAG PAISLEY PARK,5497.33,3385,325,233,1.8020481927710843
23597,PAPER BUNTING PAISLEY PARK,679.07,249,31,28,3.186129032258065
